FollowerId,FollowingId,createdAt,updatedAt
380,239,2024-06-09 17:32:10.505961+00:00,2024-06-09 17:32:10.505961+00:00
380,242,2024-06-09 17:32:10.625034+00:00,2024-06-09 17:32:10.625034+00:00
380,257,2024-06-09 17:32:10.739286+00:00,2024-06-09 17:32:10.739286+00:00
380,212,2024-06-09 17:32:10.847552+00:00,2024-06-09 17:32:10.847552+00:00
380,385,2024-06-09 17:32:10.959556+00:00,2024-06-09 17:32:10.959556+00:00
226,380,2024-06-09 17:32:11.071737+00:00,2024-06-09 17:32:11.071737+00:00
310,380,2024-06-09 17:32:11.192619+00:00,2024-06-09 17:32:11.192619+00:00
300,380,2024-06-09 17:32:11.304148+00:00,2024-06-09 17:32:11.304148+00:00
137,380,2024-06-09 17:32:11.414230+00:00,2024-06-09 17:32:11.414230+00:00
22,380,2024-06-09 17:32:11.522624+00:00,2024-06-09 17:32:11.522624+00:00
121,380,2024-06-09 17:32:11.633837+00:00,2024-06-09 17:32:11.633837+00:00
254,181,2024-06-09 17:32:11.742092+00:00,2024-06-09 17:32:11.742092+00:00
254,354,2024-06-09 17:32:11.854195+00:00,2024-06-09 17:32:11.854195+00:00
254,321,2024-06-09 17:32:11.968913+00:00,2024-06-09 17:32:11.968913+00:00
254,105,2024-06-09 17:32:12.080550+00:00,2024-06-09 17:32:12.080550+00:00
91,254,2024-06-09 17:32:12.192094+00:00,2024-06-09 17:32:12.192094+00:00
255,261,2024-06-09 17:32:12.304217+00:00,2024-06-09 17:32:12.304217+00:00
255,331,2024-06-09 17:32:12.428589+00:00,2024-06-09 17:32:12.428589+00:00
255,85,2024-06-09 17:32:12.541535+00:00,2024-06-09 17:32:12.541535+00:00
255,316,2024-06-09 17:32:12.651904+00:00,2024-06-09 17:32:12.651904+00:00
255,190,2024-06-09 17:32:12.761361+00:00,2024-06-09 17:32:12.761361+00:00
255,88,2024-06-09 17:32:12.869392+00:00,2024-06-09 17:32:12.869392+00:00
255,157,2024-06-09 17:32:12.977821+00:00,2024-06-09 17:32:12.977821+00:00
255,186,2024-06-09 17:32:13.090111+00:00,2024-06-09 17:32:13.090111+00:00
255,66,2024-06-09 17:32:13.207530+00:00,2024-06-09 17:32:13.207530+00:00
255,400,2024-06-09 17:32:13.314203+00:00,2024-06-09 17:32:13.314203+00:00
255,393,2024-06-09 17:32:13.421331+00:00,2024-06-09 17:32:13.421331+00:00
255,76,2024-06-09 17:32:13.536914+00:00,2024-06-09 17:32:13.536914+00:00
69,255,2024-06-09 17:32:13.652917+00:00,2024-06-09 17:32:13.652917+00:00
256,352,2024-06-09 17:32:13.763738+00:00,2024-06-09 17:32:13.763738+00:00
256,142,2024-06-09 17:32:13.872758+00:00,2024-06-09 17:32:13.872758+00:00
256,391,2024-06-09 17:32:13.984851+00:00,2024-06-09 17:32:13.984851+00:00
256,270,2024-06-09 17:32:14.091887+00:00,2024-06-09 17:32:14.091887+00:00
256,10,2024-06-09 17:32:14.201244+00:00,2024-06-09 17:32:14.201244+00:00
328,256,2024-06-09 17:32:14.309076+00:00,2024-06-09 17:32:14.309076+00:00
257,378,2024-06-09 17:32:14.414728+00:00,2024-06-09 17:32:14.414728+00:00
292,257,2024-06-09 17:32:14.526885+00:00,2024-06-09 17:32:14.526885+00:00
202,257,2024-06-09 17:32:14.635141+00:00,2024-06-09 17:32:14.635141+00:00
353,257,2024-06-09 17:32:14.751866+00:00,2024-06-09 17:32:14.751866+00:00
350,257,2024-06-09 17:32:14.862759+00:00,2024-06-09 17:32:14.862759+00:00
258,295,2024-06-09 17:32:14.975346+00:00,2024-06-09 17:32:14.975346+00:00
176,258,2024-06-09 17:32:15.085212+00:00,2024-06-09 17:32:15.085212+00:00
267,258,2024-06-09 17:32:15.195629+00:00,2024-06-09 17:32:15.195629+00:00
259,279,2024-06-09 17:32:15.305234+00:00,2024-06-09 17:32:15.305234+00:00
259,241,2024-06-09 17:32:15.413515+00:00,2024-06-09 17:32:15.413515+00:00
259,394,2024-06-09 17:32:15.522348+00:00,2024-06-09 17:32:15.522348+00:00
259,347,2024-06-09 17:32:15.629286+00:00,2024-06-09 17:32:15.629286+00:00
259,291,2024-06-09 17:32:15.738306+00:00,2024-06-09 17:32:15.738306+00:00
259,69,2024-06-09 17:32:15.848455+00:00,2024-06-09 17:32:15.848455+00:00
259,184,2024-06-09 17:32:15.967533+00:00,2024-06-09 17:32:15.967533+00:00
156,259,2024-06-09 17:32:16.090546+00:00,2024-06-09 17:32:16.090546+00:00
12,259,2024-06-09 17:32:16.203474+00:00,2024-06-09 17:32:16.203474+00:00
310,259,2024-06-09 17:32:16.318918+00:00,2024-06-09 17:32:16.318918+00:00
246,259,2024-06-09 17:32:16.429687+00:00,2024-06-09 17:32:16.429687+00:00
260,303,2024-06-09 17:32:16.533035+00:00,2024-06-09 17:32:16.533035+00:00
260,292,2024-06-09 17:32:16.646635+00:00,2024-06-09 17:32:16.646635+00:00
260,75,2024-06-09 17:32:16.759164+00:00,2024-06-09 17:32:16.759164+00:00
257,260,2024-06-09 17:32:16.871021+00:00,2024-06-09 17:32:16.871021+00:00
261,391,2024-06-09 17:32:16.986550+00:00,2024-06-09 17:32:16.986550+00:00
261,404,2024-06-09 17:32:17.089229+00:00,2024-06-09 17:32:17.089229+00:00
261,405,2024-06-09 17:32:17.198359+00:00,2024-06-09 17:32:17.198359+00:00
261,267,2024-06-09 17:32:17.315437+00:00,2024-06-09 17:32:17.315437+00:00
261,39,2024-06-09 17:32:17.432247+00:00,2024-06-09 17:32:17.432247+00:00
261,234,2024-06-09 17:32:17.545190+00:00,2024-06-09 17:32:17.545190+00:00
261,281,2024-06-09 17:32:17.655985+00:00,2024-06-09 17:32:17.655985+00:00
261,7,2024-06-09 17:32:17.766697+00:00,2024-06-09 17:32:17.766697+00:00
261,348,2024-06-09 17:32:17.872399+00:00,2024-06-09 17:32:17.872399+00:00
205,261,2024-06-09 17:32:17.984657+00:00,2024-06-09 17:32:17.984657+00:00
262,6,2024-06-09 17:32:18.097489+00:00,2024-06-09 17:32:18.097489+00:00
314,262,2024-06-09 17:32:18.214443+00:00,2024-06-09 17:32:18.214443+00:00
263,340,2024-06-09 17:32:18.322793+00:00,2024-06-09 17:32:18.322793+00:00
209,263,2024-06-09 17:32:18.443182+00:00,2024-06-09 17:32:18.443182+00:00
302,263,2024-06-09 17:32:18.553328+00:00,2024-06-09 17:32:18.553328+00:00
215,263,2024-06-09 17:32:18.669719+00:00,2024-06-09 17:32:18.669719+00:00
264,394,2024-06-09 17:32:18.781689+00:00,2024-06-09 17:32:18.781689+00:00
400,264,2024-06-09 17:32:18.895108+00:00,2024-06-09 17:32:18.895108+00:00
265,396,2024-06-09 17:32:18.998553+00:00,2024-06-09 17:32:18.998553+00:00
265,364,2024-06-09 17:32:19.118916+00:00,2024-06-09 17:32:19.118916+00:00
265,393,2024-06-09 17:32:19.226081+00:00,2024-06-09 17:32:19.226081+00:00
265,261,2024-06-09 17:32:19.335167+00:00,2024-06-09 17:32:19.335167+00:00
265,315,2024-06-09 17:32:19.444242+00:00,2024-06-09 17:32:19.444242+00:00
392,265,2024-06-09 17:32:19.560044+00:00,2024-06-09 17:32:19.560044+00:00
260,265,2024-06-09 17:32:19.672432+00:00,2024-06-09 17:32:19.672432+00:00
324,265,2024-06-09 17:32:19.786855+00:00,2024-06-09 17:32:19.786855+00:00
212,265,2024-06-09 17:32:19.900221+00:00,2024-06-09 17:32:19.900221+00:00
381,279,2024-06-09 17:32:20.008814+00:00,2024-06-09 17:32:20.008814+00:00
381,209,2024-06-09 17:32:20.113292+00:00,2024-06-09 17:32:20.113292+00:00
101,381,2024-06-09 17:32:20.227291+00:00,2024-06-09 17:32:20.227291+00:00
266,300,2024-06-09 17:32:20.335450+00:00,2024-06-09 17:32:20.335450+00:00
266,275,2024-06-09 17:32:20.448956+00:00,2024-06-09 17:32:20.448956+00:00
266,326,2024-06-09 17:32:20.562698+00:00,2024-06-09 17:32:20.562698+00:00
266,114,2024-06-09 17:32:20.671488+00:00,2024-06-09 17:32:20.671488+00:00
266,395,2024-06-09 17:32:20.781204+00:00,2024-06-09 17:32:20.781204+00:00
266,135,2024-06-09 17:32:20.892944+00:00,2024-06-09 17:32:20.892944+00:00
266,182,2024-06-09 17:32:21.004247+00:00,2024-06-09 17:32:21.004247+00:00
266,12,2024-06-09 17:32:21.112613+00:00,2024-06-09 17:32:21.112613+00:00
266,267,2024-06-09 17:32:21.220081+00:00,2024-06-09 17:32:21.220081+00:00
399,266,2024-06-09 17:32:21.330830+00:00,2024-06-09 17:32:21.330830+00:00
35,266,2024-06-09 17:32:21.436802+00:00,2024-06-09 17:32:21.436802+00:00
267,378,2024-06-09 17:32:21.549176+00:00,2024-06-09 17:32:21.549176+00:00
381,267,2024-06-09 17:32:21.662045+00:00,2024-06-09 17:32:21.662045+00:00
382,256,2024-06-09 17:32:21.772290+00:00,2024-06-09 17:32:21.772290+00:00
382,364,2024-06-09 17:32:21.880445+00:00,2024-06-09 17:32:21.880445+00:00
382,20,2024-06-09 17:32:21.984814+00:00,2024-06-09 17:32:21.984814+00:00
83,382,2024-06-09 17:32:22.093296+00:00,2024-06-09 17:32:22.093296+00:00
268,83,2024-06-09 17:32:22.204983+00:00,2024-06-09 17:32:22.204983+00:00
6,268,2024-06-09 17:32:22.313060+00:00,2024-06-09 17:32:22.313060+00:00
269,248,2024-06-09 17:32:22.659373+00:00,2024-06-09 17:32:22.659373+00:00
191,269,2024-06-09 17:32:22.775591+00:00,2024-06-09 17:32:22.775591+00:00
270,385,2024-06-09 17:32:22.888690+00:00,2024-06-09 17:32:22.888690+00:00
270,197,2024-06-09 17:32:23.004110+00:00,2024-06-09 17:32:23.004110+00:00
243,270,2024-06-09 17:32:23.122582+00:00,2024-06-09 17:32:23.122582+00:00
271,291,2024-06-09 17:32:23.232424+00:00,2024-06-09 17:32:23.232424+00:00
271,224,2024-06-09 17:32:23.345224+00:00,2024-06-09 17:32:23.345224+00:00
250,271,2024-06-09 17:32:23.469645+00:00,2024-06-09 17:32:23.469645+00:00
272,280,2024-06-09 17:32:23.581458+00:00,2024-06-09 17:32:23.581458+00:00
272,93,2024-06-09 17:32:23.693629+00:00,2024-06-09 17:32:23.693629+00:00
387,272,2024-06-09 17:32:23.803790+00:00,2024-06-09 17:32:23.803790+00:00
273,235,2024-06-09 17:32:23.914403+00:00,2024-06-09 17:32:23.914403+00:00
273,118,2024-06-09 17:32:24.022515+00:00,2024-06-09 17:32:24.022515+00:00
263,273,2024-06-09 17:32:24.140414+00:00,2024-06-09 17:32:24.140414+00:00
274,121,2024-06-09 17:32:24.254384+00:00,2024-06-09 17:32:24.254384+00:00
20,274,2024-06-09 17:32:24.366914+00:00,2024-06-09 17:32:24.366914+00:00
142,274,2024-06-09 17:32:24.479807+00:00,2024-06-09 17:32:24.479807+00:00
186,274,2024-06-09 17:32:24.595229+00:00,2024-06-09 17:32:24.595229+00:00
378,274,2024-06-09 17:32:24.708579+00:00,2024-06-09 17:32:24.708579+00:00
343,274,2024-06-09 17:32:24.822217+00:00,2024-06-09 17:32:24.822217+00:00
383,327,2024-06-09 17:32:24.937014+00:00,2024-06-09 17:32:24.937014+00:00
203,383,2024-06-09 17:32:25.053469+00:00,2024-06-09 17:32:25.053469+00:00
262,383,2024-06-09 17:32:25.156562+00:00,2024-06-09 17:32:25.156562+00:00
185,383,2024-06-09 17:32:25.265257+00:00,2024-06-09 17:32:25.265257+00:00
303,383,2024-06-09 17:32:25.369408+00:00,2024-06-09 17:32:25.369408+00:00
381,383,2024-06-09 17:32:25.481591+00:00,2024-06-09 17:32:25.481591+00:00
275,362,2024-06-09 17:32:25.589071+00:00,2024-06-09 17:32:25.589071+00:00
275,270,2024-06-09 17:32:25.696913+00:00,2024-06-09 17:32:25.696913+00:00
275,376,2024-06-09 17:32:25.812244+00:00,2024-06-09 17:32:25.812244+00:00
275,388,2024-06-09 17:32:25.923603+00:00,2024-06-09 17:32:25.923603+00:00
275,165,2024-06-09 17:32:26.033095+00:00,2024-06-09 17:32:26.033095+00:00
275,294,2024-06-09 17:32:26.141419+00:00,2024-06-09 17:32:26.141419+00:00
275,256,2024-06-09 17:32:26.248932+00:00,2024-06-09 17:32:26.248932+00:00
275,267,2024-06-09 17:32:26.351980+00:00,2024-06-09 17:32:26.351980+00:00
275,83,2024-06-09 17:32:26.464325+00:00,2024-06-09 17:32:26.464325+00:00
275,60,2024-06-09 17:32:26.576628+00:00,2024-06-09 17:32:26.576628+00:00
275,99,2024-06-09 17:32:26.686116+00:00,2024-06-09 17:32:26.686116+00:00
158,275,2024-06-09 17:32:26.808792+00:00,2024-06-09 17:32:26.808792+00:00
276,122,2024-06-09 17:32:26.915227+00:00,2024-06-09 17:32:26.915227+00:00
276,170,2024-06-09 17:32:27.022683+00:00,2024-06-09 17:32:27.022683+00:00
276,21,2024-06-09 17:32:27.144555+00:00,2024-06-09 17:32:27.144555+00:00
276,87,2024-06-09 17:32:27.258146+00:00,2024-06-09 17:32:27.258146+00:00
276,182,2024-06-09 17:32:27.376387+00:00,2024-06-09 17:32:27.376387+00:00
276,127,2024-06-09 17:32:27.481963+00:00,2024-06-09 17:32:27.481963+00:00
276,290,2024-06-09 17:32:27.590871+00:00,2024-06-09 17:32:27.590871+00:00
276,85,2024-06-09 17:32:27.703807+00:00,2024-06-09 17:32:27.703807+00:00
276,255,2024-06-09 17:32:27.810939+00:00,2024-06-09 17:32:27.810939+00:00
346,276,2024-06-09 17:32:27.923354+00:00,2024-06-09 17:32:27.923354+00:00
277,5,2024-06-09 17:32:28.030802+00:00,2024-06-09 17:32:28.030802+00:00
335,277,2024-06-09 17:32:28.143741+00:00,2024-06-09 17:32:28.143741+00:00
278,382,2024-06-09 17:32:28.251713+00:00,2024-06-09 17:32:28.251713+00:00
48,278,2024-06-09 17:32:28.358618+00:00,2024-06-09 17:32:28.358618+00:00
395,278,2024-06-09 17:32:28.475607+00:00,2024-06-09 17:32:28.475607+00:00
352,278,2024-06-09 17:32:28.588999+00:00,2024-06-09 17:32:28.588999+00:00
279,311,2024-06-09 17:32:28.701220+00:00,2024-06-09 17:32:28.701220+00:00
279,266,2024-06-09 17:32:28.808550+00:00,2024-06-09 17:32:28.808550+00:00
229,279,2024-06-09 17:32:28.917755+00:00,2024-06-09 17:32:28.917755+00:00
46,279,2024-06-09 17:32:29.030943+00:00,2024-06-09 17:32:29.030943+00:00
384,87,2024-06-09 17:32:29.140604+00:00,2024-06-09 17:32:29.140604+00:00
384,397,2024-06-09 17:32:29.247645+00:00,2024-06-09 17:32:29.247645+00:00
384,265,2024-06-09 17:32:29.359074+00:00,2024-06-09 17:32:29.359074+00:00
384,94,2024-06-09 17:32:29.471331+00:00,2024-06-09 17:32:29.471331+00:00
384,189,2024-06-09 17:32:29.584790+00:00,2024-06-09 17:32:29.584790+00:00
200,384,2024-06-09 17:32:29.691442+00:00,2024-06-09 17:32:29.691442+00:00
280,148,2024-06-09 17:32:29.799898+00:00,2024-06-09 17:32:29.799898+00:00
280,290,2024-06-09 17:32:29.908655+00:00,2024-06-09 17:32:29.908655+00:00
280,46,2024-06-09 17:32:30.016098+00:00,2024-06-09 17:32:30.016098+00:00
164,280,2024-06-09 17:32:30.122745+00:00,2024-06-09 17:32:30.122745+00:00
281,334,2024-06-09 17:32:30.230369+00:00,2024-06-09 17:32:30.230369+00:00
281,251,2024-06-09 17:32:30.339548+00:00,2024-06-09 17:32:30.339548+00:00
277,281,2024-06-09 17:32:30.447727+00:00,2024-06-09 17:32:30.447727+00:00
282,367,2024-06-09 17:32:30.558247+00:00,2024-06-09 17:32:30.558247+00:00
301,282,2024-06-09 17:32:30.669206+00:00,2024-06-09 17:32:30.669206+00:00
283,390,2024-06-09 17:32:30.776949+00:00,2024-06-09 17:32:30.776949+00:00
283,253,2024-06-09 17:32:30.884792+00:00,2024-06-09 17:32:30.884792+00:00
283,93,2024-06-09 17:32:31.000688+00:00,2024-06-09 17:32:31.000688+00:00
290,283,2024-06-09 17:32:31.113787+00:00,2024-06-09 17:32:31.113787+00:00
385,88,2024-06-09 17:32:31.225444+00:00,2024-06-09 17:32:31.225444+00:00
385,122,2024-06-09 17:32:31.340191+00:00,2024-06-09 17:32:31.340191+00:00
249,385,2024-06-09 17:32:31.448795+00:00,2024-06-09 17:32:31.448795+00:00
156,385,2024-06-09 17:32:31.558444+00:00,2024-06-09 17:32:31.558444+00:00
137,385,2024-06-09 17:32:31.674003+00:00,2024-06-09 17:32:31.674003+00:00
284,305,2024-06-09 17:32:31.786912+00:00,2024-06-09 17:32:31.786912+00:00
284,184,2024-06-09 17:32:31.893094+00:00,2024-06-09 17:32:31.893094+00:00
264,284,2024-06-09 17:32:32.001581+00:00,2024-06-09 17:32:32.001581+00:00
312,284,2024-06-09 17:32:32.109796+00:00,2024-06-09 17:32:32.109796+00:00
203,284,2024-06-09 17:32:32.221806+00:00,2024-06-09 17:32:32.221806+00:00
295,284,2024-06-09 17:32:32.334420+00:00,2024-06-09 17:32:32.334420+00:00
394,284,2024-06-09 17:32:32.451390+00:00,2024-06-09 17:32:32.451390+00:00
164,284,2024-06-09 17:32:32.553952+00:00,2024-06-09 17:32:32.553952+00:00
224,284,2024-06-09 17:32:32.663712+00:00,2024-06-09 17:32:32.663712+00:00
388,284,2024-06-09 17:32:32.780480+00:00,2024-06-09 17:32:32.780480+00:00
87,284,2024-06-09 17:32:32.901376+00:00,2024-06-09 17:32:32.901376+00:00
285,12,2024-06-09 17:32:33.013362+00:00,2024-06-09 17:32:33.013362+00:00
285,229,2024-06-09 17:32:33.130496+00:00,2024-06-09 17:32:33.130496+00:00
285,190,2024-06-09 17:32:33.236421+00:00,2024-06-09 17:32:33.236421+00:00
285,50,2024-06-09 17:32:33.350675+00:00,2024-06-09 17:32:33.350675+00:00
285,314,2024-06-09 17:32:33.464458+00:00,2024-06-09 17:32:33.464458+00:00
274,285,2024-06-09 17:32:33.579658+00:00,2024-06-09 17:32:33.579658+00:00
286,205,2024-06-09 17:32:33.688114+00:00,2024-06-09 17:32:33.688114+00:00
286,86,2024-06-09 17:32:33.799332+00:00,2024-06-09 17:32:33.799332+00:00
286,170,2024-06-09 17:32:33.913200+00:00,2024-06-09 17:32:33.913200+00:00
286,301,2024-06-09 17:32:34.044103+00:00,2024-06-09 17:32:34.044103+00:00
286,362,2024-06-09 17:32:34.159796+00:00,2024-06-09 17:32:34.159796+00:00
286,193,2024-06-09 17:32:34.271425+00:00,2024-06-09 17:32:34.271425+00:00
286,359,2024-06-09 17:32:34.384426+00:00,2024-06-09 17:32:34.384426+00:00
286,261,2024-06-09 17:32:34.496514+00:00,2024-06-09 17:32:34.496514+00:00
286,121,2024-06-09 17:32:34.604877+00:00,2024-06-09 17:32:34.604877+00:00
286,99,2024-06-09 17:32:34.726643+00:00,2024-06-09 17:32:34.726643+00:00
286,184,2024-06-09 17:32:34.838782+00:00,2024-06-09 17:32:34.838782+00:00
286,153,2024-06-09 17:32:34.955802+00:00,2024-06-09 17:32:34.955802+00:00
286,259,2024-06-09 17:32:35.072685+00:00,2024-06-09 17:32:35.072685+00:00
286,320,2024-06-09 17:32:35.206897+00:00,2024-06-09 17:32:35.206897+00:00
286,51,2024-06-09 17:32:35.319331+00:00,2024-06-09 17:32:35.319331+00:00
286,310,2024-06-09 17:32:35.431544+00:00,2024-06-09 17:32:35.431544+00:00
286,122,2024-06-09 17:32:35.544555+00:00,2024-06-09 17:32:35.544555+00:00
262,286,2024-06-09 17:32:35.652895+00:00,2024-06-09 17:32:35.652895+00:00
287,193,2024-06-09 17:32:35.765565+00:00,2024-06-09 17:32:35.765565+00:00
363,287,2024-06-09 17:32:35.876158+00:00,2024-06-09 17:32:35.876158+00:00
290,287,2024-06-09 17:32:36.002535+00:00,2024-06-09 17:32:36.002535+00:00
370,287,2024-06-09 17:32:36.109138+00:00,2024-06-09 17:32:36.109138+00:00
190,287,2024-06-09 17:32:36.229640+00:00,2024-06-09 17:32:36.229640+00:00
294,287,2024-06-09 17:32:36.341662+00:00,2024-06-09 17:32:36.341662+00:00
164,287,2024-06-09 17:32:36.453052+00:00,2024-06-09 17:32:36.453052+00:00
296,287,2024-06-09 17:32:36.563612+00:00,2024-06-09 17:32:36.563612+00:00
378,287,2024-06-09 17:32:36.676062+00:00,2024-06-09 17:32:36.676062+00:00
386,286,2024-06-09 17:32:36.783907+00:00,2024-06-09 17:32:36.783907+00:00
386,178,2024-06-09 17:32:36.903156+00:00,2024-06-09 17:32:36.903156+00:00
225,386,2024-06-09 17:32:37.018250+00:00,2024-06-09 17:32:37.018250+00:00
147,386,2024-06-09 17:32:37.134537+00:00,2024-06-09 17:32:37.134537+00:00
149,386,2024-06-09 17:32:37.242566+00:00,2024-06-09 17:32:37.242566+00:00
288,324,2024-06-09 17:32:37.350292+00:00,2024-06-09 17:32:37.350292+00:00
288,278,2024-06-09 17:32:37.468068+00:00,2024-06-09 17:32:37.468068+00:00
288,311,2024-06-09 17:32:37.575302+00:00,2024-06-09 17:32:37.575302+00:00
288,122,2024-06-09 17:32:37.690339+00:00,2024-06-09 17:32:37.690339+00:00
288,51,2024-06-09 17:32:37.804698+00:00,2024-06-09 17:32:37.804698+00:00
288,299,2024-06-09 17:32:37.918047+00:00,2024-06-09 17:32:37.918047+00:00
288,373,2024-06-09 17:32:38.031121+00:00,2024-06-09 17:32:38.031121+00:00
288,308,2024-06-09 17:32:38.149689+00:00,2024-06-09 17:32:38.149689+00:00
288,106,2024-06-09 17:32:38.270272+00:00,2024-06-09 17:32:38.270272+00:00
288,164,2024-06-09 17:32:38.386214+00:00,2024-06-09 17:32:38.386214+00:00
288,215,2024-06-09 17:32:38.503168+00:00,2024-06-09 17:32:38.503168+00:00
288,295,2024-06-09 17:32:38.612408+00:00,2024-06-09 17:32:38.612408+00:00
288,290,2024-06-09 17:32:38.723078+00:00,2024-06-09 17:32:38.723078+00:00
288,375,2024-06-09 17:32:38.839914+00:00,2024-06-09 17:32:38.839914+00:00
288,94,2024-06-09 17:32:38.950830+00:00,2024-06-09 17:32:38.950830+00:00
288,343,2024-06-09 17:32:39.063358+00:00,2024-06-09 17:32:39.063358+00:00
114,288,2024-06-09 17:32:39.166315+00:00,2024-06-09 17:32:39.166315+00:00
184,288,2024-06-09 17:32:39.278327+00:00,2024-06-09 17:32:39.278327+00:00
289,168,2024-06-09 17:32:39.395440+00:00,2024-06-09 17:32:39.395440+00:00
289,335,2024-06-09 17:32:39.512823+00:00,2024-06-09 17:32:39.512823+00:00
289,313,2024-06-09 17:32:39.648302+00:00,2024-06-09 17:32:39.648302+00:00
289,331,2024-06-09 17:32:39.767833+00:00,2024-06-09 17:32:39.767833+00:00
289,321,2024-06-09 17:32:39.876326+00:00,2024-06-09 17:32:39.876326+00:00
142,289,2024-06-09 17:32:39.990450+00:00,2024-06-09 17:32:39.990450+00:00
290,93,2024-06-09 17:32:40.104669+00:00,2024-06-09 17:32:40.104669+00:00
290,168,2024-06-09 17:32:40.213097+00:00,2024-06-09 17:32:40.213097+00:00
290,321,2024-06-09 17:32:40.326245+00:00,2024-06-09 17:32:40.326245+00:00
350,290,2024-06-09 17:32:40.439843+00:00,2024-06-09 17:32:40.439843+00:00
291,298,2024-06-09 17:32:40.550839+00:00,2024-06-09 17:32:40.550839+00:00
322,291,2024-06-09 17:32:40.664844+00:00,2024-06-09 17:32:40.664844+00:00
387,212,2024-06-09 17:32:40.780193+00:00,2024-06-09 17:32:40.780193+00:00
387,266,2024-06-09 17:32:40.888170+00:00,2024-06-09 17:32:40.888170+00:00
374,387,2024-06-09 17:32:41.000199+00:00,2024-06-09 17:32:41.000199+00:00
6,387,2024-06-09 17:32:41.359816+00:00,2024-06-09 17:32:41.359816+00:00
388,8,2024-06-09 17:32:41.463542+00:00,2024-06-09 17:32:41.463542+00:00
388,370,2024-06-09 17:32:41.581370+00:00,2024-06-09 17:32:41.581370+00:00
353,388,2024-06-09 17:32:41.692079+00:00,2024-06-09 17:32:41.692079+00:00
292,82,2024-06-09 17:32:41.800538+00:00,2024-06-09 17:32:41.800538+00:00
292,167,2024-06-09 17:32:41.912621+00:00,2024-06-09 17:32:41.912621+00:00
292,363,2024-06-09 17:32:42.020561+00:00,2024-06-09 17:32:42.020561+00:00
292,226,2024-06-09 17:32:42.127432+00:00,2024-06-09 17:32:42.127432+00:00
191,292,2024-06-09 17:32:42.234863+00:00,2024-06-09 17:32:42.234863+00:00
392,292,2024-06-09 17:32:42.353911+00:00,2024-06-09 17:32:42.353911+00:00
293,246,2024-06-09 17:32:42.466580+00:00,2024-06-09 17:32:42.466580+00:00
10,293,2024-06-09 17:32:42.579357+00:00,2024-06-09 17:32:42.579357+00:00
294,95,2024-06-09 17:32:42.689365+00:00,2024-06-09 17:32:42.689365+00:00
294,375,2024-06-09 17:32:42.798460+00:00,2024-06-09 17:32:42.798460+00:00
294,229,2024-06-09 17:32:42.910015+00:00,2024-06-09 17:32:42.910015+00:00
294,114,2024-06-09 17:32:43.018802+00:00,2024-06-09 17:32:43.018802+00:00
92,294,2024-06-09 17:32:43.127858+00:00,2024-06-09 17:32:43.127858+00:00
295,181,2024-06-09 17:32:43.240820+00:00,2024-06-09 17:32:43.240820+00:00
117,295,2024-06-09 17:32:43.347853+00:00,2024-06-09 17:32:43.347853+00:00
401,295,2024-06-09 17:32:43.478721+00:00,2024-06-09 17:32:43.478721+00:00
389,41,2024-06-09 17:32:43.590732+00:00,2024-06-09 17:32:43.590732+00:00
389,229,2024-06-09 17:32:43.698849+00:00,2024-06-09 17:32:43.698849+00:00
75,389,2024-06-09 17:32:43.807212+00:00,2024-06-09 17:32:43.807212+00:00
390,84,2024-06-09 17:32:44.163074+00:00,2024-06-09 17:32:44.163074+00:00
390,87,2024-06-09 17:32:44.284163+00:00,2024-06-09 17:32:44.284163+00:00
390,205,2024-06-09 17:32:44.395752+00:00,2024-06-09 17:32:44.395752+00:00
390,372,2024-06-09 17:32:44.507564+00:00,2024-06-09 17:32:44.507564+00:00
360,390,2024-06-09 17:32:44.615515+00:00,2024-06-09 17:32:44.615515+00:00
191,390,2024-06-09 17:32:44.723105+00:00,2024-06-09 17:32:44.723105+00:00
309,390,2024-06-09 17:32:44.831363+00:00,2024-06-09 17:32:44.831363+00:00
296,331,2024-06-09 17:32:44.944079+00:00,2024-06-09 17:32:44.944079+00:00
239,296,2024-06-09 17:32:45.053367+00:00,2024-06-09 17:32:45.053367+00:00
23,296,2024-06-09 17:32:45.164121+00:00,2024-06-09 17:32:45.164121+00:00
297,76,2024-06-09 17:32:45.279016+00:00,2024-06-09 17:32:45.279016+00:00
297,114,2024-06-09 17:32:45.389531+00:00,2024-06-09 17:32:45.389531+00:00
297,255,2024-06-09 17:32:45.500998+00:00,2024-06-09 17:32:45.500998+00:00
297,243,2024-06-09 17:32:45.612968+00:00,2024-06-09 17:32:45.612968+00:00
297,178,2024-06-09 17:32:45.728292+00:00,2024-06-09 17:32:45.728292+00:00
336,297,2024-06-09 17:32:45.843856+00:00,2024-06-09 17:32:45.843856+00:00
298,375,2024-06-09 17:32:45.958673+00:00,2024-06-09 17:32:45.958673+00:00
298,362,2024-06-09 17:32:46.068084+00:00,2024-06-09 17:32:46.068084+00:00
298,12,2024-06-09 17:32:46.169325+00:00,2024-06-09 17:32:46.169325+00:00
303,298,2024-06-09 17:32:46.285695+00:00,2024-06-09 17:32:46.285695+00:00
299,218,2024-06-09 17:32:46.411528+00:00,2024-06-09 17:32:46.411528+00:00
299,91,2024-06-09 17:32:46.519364+00:00,2024-06-09 17:32:46.519364+00:00
234,299,2024-06-09 17:32:46.634932+00:00,2024-06-09 17:32:46.634932+00:00
