ObserverId,ObservingId,createdAt,updatedAt
75,194,2024-06-09 19:02:33.210292+00:00,2024-06-09 19:02:33.210292+00:00
76,194,2024-06-09 19:02:33.336730+00:00,2024-06-09 19:02:33.336730+00:00
79,194,2024-06-09 19:02:33.443659+00:00,2024-06-09 19:02:33.443659+00:00
80,194,2024-06-09 19:02:33.550577+00:00,2024-06-09 19:02:33.550577+00:00
82,194,2024-06-09 19:02:33.659475+00:00,2024-06-09 19:02:33.659475+00:00
83,194,2024-06-09 19:02:33.767191+00:00,2024-06-09 19:02:33.767191+00:00
84,194,2024-06-09 19:02:33.874389+00:00,2024-06-09 19:02:33.874389+00:00
85,194,2024-06-09 19:02:33.989257+00:00,2024-06-09 19:02:33.989257+00:00
86,194,2024-06-09 19:02:34.096165+00:00,2024-06-09 19:02:34.096165+00:00
87,194,2024-06-09 19:02:34.203314+00:00,2024-06-09 19:02:34.203314+00:00
88,194,2024-06-09 19:02:34.317196+00:00,2024-06-09 19:02:34.317196+00:00
90,194,2024-06-09 19:02:34.425343+00:00,2024-06-09 19:02:34.425343+00:00
91,194,2024-06-09 19:02:34.536438+00:00,2024-06-09 19:02:34.536438+00:00
92,194,2024-06-09 19:02:34.644005+00:00,2024-06-09 19:02:34.644005+00:00
93,194,2024-06-09 19:02:34.750908+00:00,2024-06-09 19:02:34.750908+00:00
94,194,2024-06-09 19:02:34.868358+00:00,2024-06-09 19:02:34.868358+00:00
95,194,2024-06-09 19:02:34.981967+00:00,2024-06-09 19:02:34.981967+00:00
99,194,2024-06-09 19:02:35.093441+00:00,2024-06-09 19:02:35.093441+00:00
101,194,2024-06-09 19:02:35.196719+00:00,2024-06-09 19:02:35.196719+00:00
105,194,2024-06-09 19:02:35.300387+00:00,2024-06-09 19:02:35.300387+00:00
106,194,2024-06-09 19:02:35.408121+00:00,2024-06-09 19:02:35.408121+00:00
113,194,2024-06-09 19:02:35.516909+00:00,2024-06-09 19:02:35.516909+00:00
114,194,2024-06-09 19:02:35.624475+00:00,2024-06-09 19:02:35.624475+00:00
115,194,2024-06-09 19:02:35.734568+00:00,2024-06-09 19:02:35.734568+00:00
117,194,2024-06-09 19:02:35.843301+00:00,2024-06-09 19:02:35.843301+00:00
118,194,2024-06-09 19:02:35.952918+00:00,2024-06-09 19:02:35.952918+00:00
121,194,2024-06-09 19:02:36.065018+00:00,2024-06-09 19:02:36.065018+00:00
122,194,2024-06-09 19:02:36.175953+00:00,2024-06-09 19:02:36.175953+00:00
124,194,2024-06-09 19:02:36.288616+00:00,2024-06-09 19:02:36.288616+00:00
126,194,2024-06-09 19:02:36.399516+00:00,2024-06-09 19:02:36.399516+00:00
127,194,2024-06-09 19:02:36.512000+00:00,2024-06-09 19:02:36.512000+00:00
129,194,2024-06-09 19:02:36.618487+00:00,2024-06-09 19:02:36.618487+00:00
133,194,2024-06-09 19:02:36.728513+00:00,2024-06-09 19:02:36.728513+00:00
134,194,2024-06-09 19:02:36.836948+00:00,2024-06-09 19:02:36.836948+00:00
135,194,2024-06-09 19:02:36.946484+00:00,2024-06-09 19:02:36.946484+00:00
136,194,2024-06-09 19:02:37.053618+00:00,2024-06-09 19:02:37.053618+00:00
137,194,2024-06-09 19:02:37.171304+00:00,2024-06-09 19:02:37.171304+00:00
140,194,2024-06-09 19:02:37.275015+00:00,2024-06-09 19:02:37.275015+00:00
142,194,2024-06-09 19:02:37.386318+00:00,2024-06-09 19:02:37.386318+00:00
144,194,2024-06-09 19:02:37.499961+00:00,2024-06-09 19:02:37.499961+00:00
147,194,2024-06-09 19:02:37.629151+00:00,2024-06-09 19:02:37.629151+00:00
148,194,2024-06-09 19:02:37.745832+00:00,2024-06-09 19:02:37.745832+00:00
149,194,2024-06-09 19:02:37.857409+00:00,2024-06-09 19:02:37.857409+00:00
150,194,2024-06-09 19:02:37.972285+00:00,2024-06-09 19:02:37.972285+00:00
152,194,2024-06-09 19:02:38.074512+00:00,2024-06-09 19:02:38.074512+00:00
153,194,2024-06-09 19:02:38.176914+00:00,2024-06-09 19:02:38.176914+00:00
154,194,2024-06-09 19:02:38.284627+00:00,2024-06-09 19:02:38.284627+00:00
156,194,2024-06-09 19:02:38.388149+00:00,2024-06-09 19:02:38.388149+00:00
157,194,2024-06-09 19:02:38.497857+00:00,2024-06-09 19:02:38.497857+00:00
158,194,2024-06-09 19:02:38.609773+00:00,2024-06-09 19:02:38.609773+00:00
159,194,2024-06-09 19:02:38.721464+00:00,2024-06-09 19:02:38.721464+00:00
163,194,2024-06-09 19:02:38.830197+00:00,2024-06-09 19:02:38.830197+00:00
164,194,2024-06-09 19:02:38.938103+00:00,2024-06-09 19:02:38.938103+00:00
165,194,2024-06-09 19:02:39.048834+00:00,2024-06-09 19:02:39.048834+00:00
167,194,2024-06-09 19:02:39.158026+00:00,2024-06-09 19:02:39.158026+00:00
168,194,2024-06-09 19:02:39.264902+00:00,2024-06-09 19:02:39.264902+00:00
170,194,2024-06-09 19:02:39.367067+00:00,2024-06-09 19:02:39.367067+00:00
171,194,2024-06-09 19:02:39.480498+00:00,2024-06-09 19:02:39.480498+00:00
176,194,2024-06-09 19:02:39.588258+00:00,2024-06-09 19:02:39.588258+00:00
177,194,2024-06-09 19:02:39.696421+00:00,2024-06-09 19:02:39.696421+00:00
178,194,2024-06-09 19:02:39.808238+00:00,2024-06-09 19:02:39.808238+00:00
180,194,2024-06-09 19:02:39.916373+00:00,2024-06-09 19:02:39.916373+00:00
181,194,2024-06-09 19:02:40.021875+00:00,2024-06-09 19:02:40.021875+00:00
182,194,2024-06-09 19:02:40.129374+00:00,2024-06-09 19:02:40.129374+00:00
183,194,2024-06-09 19:02:40.233305+00:00,2024-06-09 19:02:40.233305+00:00
184,194,2024-06-09 19:02:40.350872+00:00,2024-06-09 19:02:40.350872+00:00
185,194,2024-06-09 19:02:40.460267+00:00,2024-06-09 19:02:40.460267+00:00
186,194,2024-06-09 19:02:40.566909+00:00,2024-06-09 19:02:40.566909+00:00
189,194,2024-06-09 19:02:40.675339+00:00,2024-06-09 19:02:40.675339+00:00
190,194,2024-06-09 19:02:40.786935+00:00,2024-06-09 19:02:40.786935+00:00
191,194,2024-06-09 19:02:40.899484+00:00,2024-06-09 19:02:40.899484+00:00
193,194,2024-06-09 19:02:41.017745+00:00,2024-06-09 19:02:41.017745+00:00
197,194,2024-06-09 19:02:41.136612+00:00,2024-06-09 19:02:41.136612+00:00
198,194,2024-06-09 19:02:41.243619+00:00,2024-06-09 19:02:41.243619+00:00
200,194,2024-06-09 19:02:41.352715+00:00,2024-06-09 19:02:41.352715+00:00
202,194,2024-06-09 19:02:41.460620+00:00,2024-06-09 19:02:41.460620+00:00
203,194,2024-06-09 19:02:41.567939+00:00,2024-06-09 19:02:41.567939+00:00
204,194,2024-06-09 19:02:41.680045+00:00,2024-06-09 19:02:41.680045+00:00
205,194,2024-06-09 19:02:41.788714+00:00,2024-06-09 19:02:41.788714+00:00
209,194,2024-06-09 19:02:41.896087+00:00,2024-06-09 19:02:41.896087+00:00
210,194,2024-06-09 19:02:42.007885+00:00,2024-06-09 19:02:42.007885+00:00
212,194,2024-06-09 19:02:42.117172+00:00,2024-06-09 19:02:42.117172+00:00
213,194,2024-06-09 19:02:42.226787+00:00,2024-06-09 19:02:42.226787+00:00
214,194,2024-06-09 19:02:42.337689+00:00,2024-06-09 19:02:42.337689+00:00
215,194,2024-06-09 19:02:42.448117+00:00,2024-06-09 19:02:42.448117+00:00
217,194,2024-06-09 19:02:42.557154+00:00,2024-06-09 19:02:42.557154+00:00
218,194,2024-06-09 19:02:42.673942+00:00,2024-06-09 19:02:42.673942+00:00
220,194,2024-06-09 19:02:42.784572+00:00,2024-06-09 19:02:42.784572+00:00
221,194,2024-06-09 19:02:42.895223+00:00,2024-06-09 19:02:42.895223+00:00
223,194,2024-06-09 19:02:42.998728+00:00,2024-06-09 19:02:42.998728+00:00
224,194,2024-06-09 19:02:43.108378+00:00,2024-06-09 19:02:43.108378+00:00
225,194,2024-06-09 19:02:43.223281+00:00,2024-06-09 19:02:43.223281+00:00
226,194,2024-06-09 19:02:43.332296+00:00,2024-06-09 19:02:43.332296+00:00
227,194,2024-06-09 19:02:43.445239+00:00,2024-06-09 19:02:43.445239+00:00
229,194,2024-06-09 19:02:43.553184+00:00,2024-06-09 19:02:43.553184+00:00
231,194,2024-06-09 19:02:43.665395+00:00,2024-06-09 19:02:43.665395+00:00
232,194,2024-06-09 19:02:43.772186+00:00,2024-06-09 19:02:43.772186+00:00
234,194,2024-06-09 19:02:43.879592+00:00,2024-06-09 19:02:43.879592+00:00
235,194,2024-06-09 19:02:43.989304+00:00,2024-06-09 19:02:43.989304+00:00
236,194,2024-06-09 19:02:44.095852+00:00,2024-06-09 19:02:44.095852+00:00
237,194,2024-06-09 19:02:44.203781+00:00,2024-06-09 19:02:44.203781+00:00
238,194,2024-06-09 19:02:44.312137+00:00,2024-06-09 19:02:44.312137+00:00
239,194,2024-06-09 19:02:44.419765+00:00,2024-06-09 19:02:44.419765+00:00
240,194,2024-06-09 19:02:44.527537+00:00,2024-06-09 19:02:44.527537+00:00
241,194,2024-06-09 19:02:44.640772+00:00,2024-06-09 19:02:44.640772+00:00
242,194,2024-06-09 19:02:44.754115+00:00,2024-06-09 19:02:44.754115+00:00
243,194,2024-06-09 19:02:44.862994+00:00,2024-06-09 19:02:44.862994+00:00
244,194,2024-06-09 19:02:44.970834+00:00,2024-06-09 19:02:44.970834+00:00
245,194,2024-06-09 19:02:45.083570+00:00,2024-06-09 19:02:45.083570+00:00
246,194,2024-06-09 19:02:45.190261+00:00,2024-06-09 19:02:45.190261+00:00
247,194,2024-06-09 19:02:45.299194+00:00,2024-06-09 19:02:45.299194+00:00
248,194,2024-06-09 19:02:45.408278+00:00,2024-06-09 19:02:45.408278+00:00
249,194,2024-06-09 19:02:45.527064+00:00,2024-06-09 19:02:45.527064+00:00
250,194,2024-06-09 19:02:45.639350+00:00,2024-06-09 19:02:45.639350+00:00
251,194,2024-06-09 19:02:45.750435+00:00,2024-06-09 19:02:45.750435+00:00
252,194,2024-06-09 19:02:45.861391+00:00,2024-06-09 19:02:45.861391+00:00
253,194,2024-06-09 19:02:45.971890+00:00,2024-06-09 19:02:45.971890+00:00
254,194,2024-06-09 19:02:46.084414+00:00,2024-06-09 19:02:46.084414+00:00
255,194,2024-06-09 19:02:46.194363+00:00,2024-06-09 19:02:46.194363+00:00
256,194,2024-06-09 19:02:46.303660+00:00,2024-06-09 19:02:46.303660+00:00
257,194,2024-06-09 19:02:46.429222+00:00,2024-06-09 19:02:46.429222+00:00
258,194,2024-06-09 19:02:46.541315+00:00,2024-06-09 19:02:46.541315+00:00
259,194,2024-06-09 19:02:46.643423+00:00,2024-06-09 19:02:46.643423+00:00
260,194,2024-06-09 19:02:46.752209+00:00,2024-06-09 19:02:46.752209+00:00
261,194,2024-06-09 19:02:46.861869+00:00,2024-06-09 19:02:46.861869+00:00
262,194,2024-06-09 19:02:46.972953+00:00,2024-06-09 19:02:46.972953+00:00
263,194,2024-06-09 19:02:47.076189+00:00,2024-06-09 19:02:47.076189+00:00
264,194,2024-06-09 19:02:47.184203+00:00,2024-06-09 19:02:47.184203+00:00
265,194,2024-06-09 19:02:47.293635+00:00,2024-06-09 19:02:47.293635+00:00
266,194,2024-06-09 19:02:47.408886+00:00,2024-06-09 19:02:47.408886+00:00
267,194,2024-06-09 19:02:47.514155+00:00,2024-06-09 19:02:47.514155+00:00
268,194,2024-06-09 19:02:47.626424+00:00,2024-06-09 19:02:47.626424+00:00
269,194,2024-06-09 19:02:47.735068+00:00,2024-06-09 19:02:47.735068+00:00
270,194,2024-06-09 19:02:47.842409+00:00,2024-06-09 19:02:47.842409+00:00
271,194,2024-06-09 19:02:47.950007+00:00,2024-06-09 19:02:47.950007+00:00
272,194,2024-06-09 19:02:48.063627+00:00,2024-06-09 19:02:48.063627+00:00
273,194,2024-06-09 19:02:48.170824+00:00,2024-06-09 19:02:48.170824+00:00
274,194,2024-06-09 19:02:48.290031+00:00,2024-06-09 19:02:48.290031+00:00
275,194,2024-06-09 19:02:48.402780+00:00,2024-06-09 19:02:48.402780+00:00
276,194,2024-06-09 19:02:48.512335+00:00,2024-06-09 19:02:48.512335+00:00
277,194,2024-06-09 19:02:48.620541+00:00,2024-06-09 19:02:48.620541+00:00
278,194,2024-06-09 19:02:48.728031+00:00,2024-06-09 19:02:48.728031+00:00
279,194,2024-06-09 19:02:48.842422+00:00,2024-06-09 19:02:48.842422+00:00
280,194,2024-06-09 19:02:48.949859+00:00,2024-06-09 19:02:48.949859+00:00
281,194,2024-06-09 19:02:49.062277+00:00,2024-06-09 19:02:49.062277+00:00
282,194,2024-06-09 19:02:49.170791+00:00,2024-06-09 19:02:49.170791+00:00
283,194,2024-06-09 19:02:49.279353+00:00,2024-06-09 19:02:49.279353+00:00
284,194,2024-06-09 19:02:49.386247+00:00,2024-06-09 19:02:49.386247+00:00
285,194,2024-06-09 19:02:49.499880+00:00,2024-06-09 19:02:49.499880+00:00
286,194,2024-06-09 19:02:49.612650+00:00,2024-06-09 19:02:49.612650+00:00
287,194,2024-06-09 19:02:49.725358+00:00,2024-06-09 19:02:49.725358+00:00
288,194,2024-06-09 19:02:49.833286+00:00,2024-06-09 19:02:49.833286+00:00
289,194,2024-06-09 19:02:49.945628+00:00,2024-06-09 19:02:49.945628+00:00
290,194,2024-06-09 19:02:50.048693+00:00,2024-06-09 19:02:50.048693+00:00
291,194,2024-06-09 19:02:50.157320+00:00,2024-06-09 19:02:50.157320+00:00
292,194,2024-06-09 19:02:50.262235+00:00,2024-06-09 19:02:50.262235+00:00
293,194,2024-06-09 19:02:50.372791+00:00,2024-06-09 19:02:50.372791+00:00
294,194,2024-06-09 19:02:50.483853+00:00,2024-06-09 19:02:50.483853+00:00
295,194,2024-06-09 19:02:50.594893+00:00,2024-06-09 19:02:50.594893+00:00
296,194,2024-06-09 19:02:50.703082+00:00,2024-06-09 19:02:50.703082+00:00
297,194,2024-06-09 19:02:50.811568+00:00,2024-06-09 19:02:50.811568+00:00
298,194,2024-06-09 19:02:50.918237+00:00,2024-06-09 19:02:50.918237+00:00
299,194,2024-06-09 19:02:51.033052+00:00,2024-06-09 19:02:51.033052+00:00
300,194,2024-06-09 19:02:51.148537+00:00,2024-06-09 19:02:51.148537+00:00
301,194,2024-06-09 19:02:51.255371+00:00,2024-06-09 19:02:51.255371+00:00
302,194,2024-06-09 19:02:51.359082+00:00,2024-06-09 19:02:51.359082+00:00
303,194,2024-06-09 19:02:51.471616+00:00,2024-06-09 19:02:51.471616+00:00
304,194,2024-06-09 19:02:51.584266+00:00,2024-06-09 19:02:51.584266+00:00
305,194,2024-06-09 19:02:51.692537+00:00,2024-06-09 19:02:51.692537+00:00
306,194,2024-06-09 19:02:51.801973+00:00,2024-06-09 19:02:51.801973+00:00
307,194,2024-06-09 19:02:51.917321+00:00,2024-06-09 19:02:51.917321+00:00
308,194,2024-06-09 19:02:52.026830+00:00,2024-06-09 19:02:52.026830+00:00
309,194,2024-06-09 19:02:52.135104+00:00,2024-06-09 19:02:52.135104+00:00
310,194,2024-06-09 19:02:52.251620+00:00,2024-06-09 19:02:52.251620+00:00
311,194,2024-06-09 19:02:52.364725+00:00,2024-06-09 19:02:52.364725+00:00
312,194,2024-06-09 19:02:52.475578+00:00,2024-06-09 19:02:52.475578+00:00
313,194,2024-06-09 19:02:52.588457+00:00,2024-06-09 19:02:52.588457+00:00
314,194,2024-06-09 19:02:52.694723+00:00,2024-06-09 19:02:52.694723+00:00
315,194,2024-06-09 19:02:52.807963+00:00,2024-06-09 19:02:52.807963+00:00
316,194,2024-06-09 19:02:52.917301+00:00,2024-06-09 19:02:52.917301+00:00
317,194,2024-06-09 19:02:53.020655+00:00,2024-06-09 19:02:53.020655+00:00
318,194,2024-06-09 19:02:53.126980+00:00,2024-06-09 19:02:53.126980+00:00
319,194,2024-06-09 19:02:53.240084+00:00,2024-06-09 19:02:53.240084+00:00
320,194,2024-06-09 19:02:53.351172+00:00,2024-06-09 19:02:53.351172+00:00
321,194,2024-06-09 19:02:53.460494+00:00,2024-06-09 19:02:53.460494+00:00
322,194,2024-06-09 19:02:53.568727+00:00,2024-06-09 19:02:53.568727+00:00
323,194,2024-06-09 19:02:53.675861+00:00,2024-06-09 19:02:53.675861+00:00
324,194,2024-06-09 19:02:53.783214+00:00,2024-06-09 19:02:53.783214+00:00
325,194,2024-06-09 19:02:53.890525+00:00,2024-06-09 19:02:53.890525+00:00
326,194,2024-06-09 19:02:54.003363+00:00,2024-06-09 19:02:54.003363+00:00
327,194,2024-06-09 19:02:54.112252+00:00,2024-06-09 19:02:54.112252+00:00
328,194,2024-06-09 19:02:54.216590+00:00,2024-06-09 19:02:54.216590+00:00
329,194,2024-06-09 19:02:54.323406+00:00,2024-06-09 19:02:54.323406+00:00
330,194,2024-06-09 19:02:54.434264+00:00,2024-06-09 19:02:54.434264+00:00
331,194,2024-06-09 19:02:54.543817+00:00,2024-06-09 19:02:54.543817+00:00
332,194,2024-06-09 19:02:54.651614+00:00,2024-06-09 19:02:54.651614+00:00
333,194,2024-06-09 19:02:54.768055+00:00,2024-06-09 19:02:54.768055+00:00
334,194,2024-06-09 19:02:54.880426+00:00,2024-06-09 19:02:54.880426+00:00
335,194,2024-06-09 19:02:54.993253+00:00,2024-06-09 19:02:54.993253+00:00
336,194,2024-06-09 19:02:55.105197+00:00,2024-06-09 19:02:55.105197+00:00
337,194,2024-06-09 19:02:55.217331+00:00,2024-06-09 19:02:55.217331+00:00
338,194,2024-06-09 19:02:55.327786+00:00,2024-06-09 19:02:55.327786+00:00
339,194,2024-06-09 19:02:55.439432+00:00,2024-06-09 19:02:55.439432+00:00
340,194,2024-06-09 19:02:55.550368+00:00,2024-06-09 19:02:55.550368+00:00
341,194,2024-06-09 19:02:55.662310+00:00,2024-06-09 19:02:55.662310+00:00
342,194,2024-06-09 19:02:55.770299+00:00,2024-06-09 19:02:55.770299+00:00
343,194,2024-06-09 19:02:55.882588+00:00,2024-06-09 19:02:55.882588+00:00
344,194,2024-06-09 19:02:55.994521+00:00,2024-06-09 19:02:55.994521+00:00
345,194,2024-06-09 19:02:56.106108+00:00,2024-06-09 19:02:56.106108+00:00
346,194,2024-06-09 19:02:56.217684+00:00,2024-06-09 19:02:56.217684+00:00
347,194,2024-06-09 19:02:56.327162+00:00,2024-06-09 19:02:56.327162+00:00
348,194,2024-06-09 19:02:56.431001+00:00,2024-06-09 19:02:56.431001+00:00
349,194,2024-06-09 19:02:56.535024+00:00,2024-06-09 19:02:56.535024+00:00
350,194,2024-06-09 19:02:56.643058+00:00,2024-06-09 19:02:56.643058+00:00
351,194,2024-06-09 19:02:56.750156+00:00,2024-06-09 19:02:56.750156+00:00
352,194,2024-06-09 19:02:56.861610+00:00,2024-06-09 19:02:56.861610+00:00
353,194,2024-06-09 19:02:56.973329+00:00,2024-06-09 19:02:56.973329+00:00
354,194,2024-06-09 19:02:57.083860+00:00,2024-06-09 19:02:57.083860+00:00
355,194,2024-06-09 19:02:57.190879+00:00,2024-06-09 19:02:57.190879+00:00
356,194,2024-06-09 19:02:57.299251+00:00,2024-06-09 19:02:57.299251+00:00
357,194,2024-06-09 19:02:57.402022+00:00,2024-06-09 19:02:57.402022+00:00
358,194,2024-06-09 19:02:57.523340+00:00,2024-06-09 19:02:57.523340+00:00
359,194,2024-06-09 19:02:57.631926+00:00,2024-06-09 19:02:57.631926+00:00
360,194,2024-06-09 19:02:57.744309+00:00,2024-06-09 19:02:57.744309+00:00
361,194,2024-06-09 19:02:57.853862+00:00,2024-06-09 19:02:57.853862+00:00
362,194,2024-06-09 19:02:57.962724+00:00,2024-06-09 19:02:57.962724+00:00
363,194,2024-06-09 19:02:58.071496+00:00,2024-06-09 19:02:58.071496+00:00
364,194,2024-06-09 19:02:58.179720+00:00,2024-06-09 19:02:58.179720+00:00
365,194,2024-06-09 19:02:58.288791+00:00,2024-06-09 19:02:58.288791+00:00
366,194,2024-06-09 19:02:58.395201+00:00,2024-06-09 19:02:58.395201+00:00
367,194,2024-06-09 19:02:58.509540+00:00,2024-06-09 19:02:58.509540+00:00
368,194,2024-06-09 19:02:58.620470+00:00,2024-06-09 19:02:58.620470+00:00
369,194,2024-06-09 19:02:58.727958+00:00,2024-06-09 19:02:58.727958+00:00
370,194,2024-06-09 19:02:58.835180+00:00,2024-06-09 19:02:58.835180+00:00
371,194,2024-06-09 19:02:58.943544+00:00,2024-06-09 19:02:58.943544+00:00
372,194,2024-06-09 19:02:59.055906+00:00,2024-06-09 19:02:59.055906+00:00
373,194,2024-06-09 19:02:59.171945+00:00,2024-06-09 19:02:59.171945+00:00
374,194,2024-06-09 19:02:59.280430+00:00,2024-06-09 19:02:59.280430+00:00
375,194,2024-06-09 19:02:59.390335+00:00,2024-06-09 19:02:59.390335+00:00
376,194,2024-06-09 19:02:59.511472+00:00,2024-06-09 19:02:59.511472+00:00
377,194,2024-06-09 19:02:59.623442+00:00,2024-06-09 19:02:59.623442+00:00
378,194,2024-06-09 19:02:59.744137+00:00,2024-06-09 19:02:59.744137+00:00
379,194,2024-06-09 19:02:59.852316+00:00,2024-06-09 19:02:59.852316+00:00
380,194,2024-06-09 19:02:59.959319+00:00,2024-06-09 19:02:59.959319+00:00
381,194,2024-06-09 19:03:00.067025+00:00,2024-06-09 19:03:00.067025+00:00
382,194,2024-06-09 19:03:00.175928+00:00,2024-06-09 19:03:00.175928+00:00
383,194,2024-06-09 19:03:00.283046+00:00,2024-06-09 19:03:00.283046+00:00
384,194,2024-06-09 19:03:00.385473+00:00,2024-06-09 19:03:00.385473+00:00
385,194,2024-06-09 19:03:00.493137+00:00,2024-06-09 19:03:00.493137+00:00
386,194,2024-06-09 19:03:00.606575+00:00,2024-06-09 19:03:00.606575+00:00
387,194,2024-06-09 19:03:00.721209+00:00,2024-06-09 19:03:00.721209+00:00
388,194,2024-06-09 19:03:00.834885+00:00,2024-06-09 19:03:00.834885+00:00
389,194,2024-06-09 19:03:00.943615+00:00,2024-06-09 19:03:00.943615+00:00
390,194,2024-06-09 19:03:01.053403+00:00,2024-06-09 19:03:01.053403+00:00
391,194,2024-06-09 19:03:01.163314+00:00,2024-06-09 19:03:01.163314+00:00
392,194,2024-06-09 19:03:01.273285+00:00,2024-06-09 19:03:01.273285+00:00
393,194,2024-06-09 19:03:01.384313+00:00,2024-06-09 19:03:01.384313+00:00
394,194,2024-06-09 19:03:01.491977+00:00,2024-06-09 19:03:01.491977+00:00
395,194,2024-06-09 19:03:01.601121+00:00,2024-06-09 19:03:01.601121+00:00
396,194,2024-06-09 19:03:01.707734+00:00,2024-06-09 19:03:01.707734+00:00
397,194,2024-06-09 19:03:01.816103+00:00,2024-06-09 19:03:01.816103+00:00
398,194,2024-06-09 19:03:01.923097+00:00,2024-06-09 19:03:01.923097+00:00
399,194,2024-06-09 19:03:02.038422+00:00,2024-06-09 19:03:02.038422+00:00
400,194,2024-06-09 19:03:02.149280+00:00,2024-06-09 19:03:02.149280+00:00
401,194,2024-06-09 19:03:02.257409+00:00,2024-06-09 19:03:02.257409+00:00
402,194,2024-06-09 19:03:02.370389+00:00,2024-06-09 19:03:02.370389+00:00
403,194,2024-06-09 19:03:02.473039+00:00,2024-06-09 19:03:02.473039+00:00
404,194,2024-06-09 19:03:02.581733+00:00,2024-06-09 19:03:02.581733+00:00
405,194,2024-06-09 19:03:02.689640+00:00,2024-06-09 19:03:02.689640+00:00
3,195,2024-06-09 19:03:02.802998+00:00,2024-06-09 19:03:02.802998+00:00
5,195,2024-06-09 19:03:02.911496+00:00,2024-06-09 19:03:02.911496+00:00
6,195,2024-06-09 19:03:03.026896+00:00,2024-06-09 19:03:03.026896+00:00
7,195,2024-06-09 19:03:03.144475+00:00,2024-06-09 19:03:03.144475+00:00
8,195,2024-06-09 19:03:03.260751+00:00,2024-06-09 19:03:03.260751+00:00
10,195,2024-06-09 19:03:03.364828+00:00,2024-06-09 19:03:03.364828+00:00
12,195,2024-06-09 19:03:03.480574+00:00,2024-06-09 19:03:03.480574+00:00
14,195,2024-06-09 19:03:03.584487+00:00,2024-06-09 19:03:03.584487+00:00
15,195,2024-06-09 19:03:03.696434+00:00,2024-06-09 19:03:03.696434+00:00
17,195,2024-06-09 19:03:03.803417+00:00,2024-06-09 19:03:03.803417+00:00
18,195,2024-06-09 19:03:03.912429+00:00,2024-06-09 19:03:03.912429+00:00
20,195,2024-06-09 19:03:04.021839+00:00,2024-06-09 19:03:04.021839+00:00
21,195,2024-06-09 19:03:04.131479+00:00,2024-06-09 19:03:04.131479+00:00
22,195,2024-06-09 19:03:04.238925+00:00,2024-06-09 19:03:04.238925+00:00
23,195,2024-06-09 19:03:04.349018+00:00,2024-06-09 19:03:04.349018+00:00
29,195,2024-06-09 19:03:04.456739+00:00,2024-06-09 19:03:04.456739+00:00
31,195,2024-06-09 19:03:04.563738+00:00,2024-06-09 19:03:04.563738+00:00
32,195,2024-06-09 19:03:04.671855+00:00,2024-06-09 19:03:04.671855+00:00
34,195,2024-06-09 19:03:04.778957+00:00,2024-06-09 19:03:04.778957+00:00
35,195,2024-06-09 19:03:04.887231+00:00,2024-06-09 19:03:04.887231+00:00
39,195,2024-06-09 19:03:04.995469+00:00,2024-06-09 19:03:04.995469+00:00
41,195,2024-06-09 19:03:05.103062+00:00,2024-06-09 19:03:05.103062+00:00
45,195,2024-06-09 19:03:05.210600+00:00,2024-06-09 19:03:05.210600+00:00
46,195,2024-06-09 19:03:05.322562+00:00,2024-06-09 19:03:05.322562+00:00
48,195,2024-06-09 19:03:05.432098+00:00,2024-06-09 19:03:05.432098+00:00
50,195,2024-06-09 19:03:05.543848+00:00,2024-06-09 19:03:05.543848+00:00
51,195,2024-06-09 19:03:05.656894+00:00,2024-06-09 19:03:05.656894+00:00
54,195,2024-06-09 19:03:05.768111+00:00,2024-06-09 19:03:05.768111+00:00
58,195,2024-06-09 19:03:05.880721+00:00,2024-06-09 19:03:05.880721+00:00
60,195,2024-06-09 19:03:05.988191+00:00,2024-06-09 19:03:05.988191+00:00
62,195,2024-06-09 19:03:06.100037+00:00,2024-06-09 19:03:06.100037+00:00
63,195,2024-06-09 19:03:06.203821+00:00,2024-06-09 19:03:06.203821+00:00
66,195,2024-06-09 19:03:06.312800+00:00,2024-06-09 19:03:06.312800+00:00
67,195,2024-06-09 19:03:06.419797+00:00,2024-06-09 19:03:06.419797+00:00
68,195,2024-06-09 19:03:06.531236+00:00,2024-06-09 19:03:06.531236+00:00
69,195,2024-06-09 19:03:06.639847+00:00,2024-06-09 19:03:06.639847+00:00
75,195,2024-06-09 19:03:06.748592+00:00,2024-06-09 19:03:06.748592+00:00
76,195,2024-06-09 19:03:06.856065+00:00,2024-06-09 19:03:06.856065+00:00
79,195,2024-06-09 19:03:06.964046+00:00,2024-06-09 19:03:06.964046+00:00
80,195,2024-06-09 19:03:07.074942+00:00,2024-06-09 19:03:07.074942+00:00
82,195,2024-06-09 19:03:07.184114+00:00,2024-06-09 19:03:07.184114+00:00
83,195,2024-06-09 19:03:07.291972+00:00,2024-06-09 19:03:07.291972+00:00
84,195,2024-06-09 19:03:07.405381+00:00,2024-06-09 19:03:07.405381+00:00
85,195,2024-06-09 19:03:07.522509+00:00,2024-06-09 19:03:07.522509+00:00
86,195,2024-06-09 19:03:07.633437+00:00,2024-06-09 19:03:07.633437+00:00
87,195,2024-06-09 19:03:07.741938+00:00,2024-06-09 19:03:07.741938+00:00
88,195,2024-06-09 19:03:07.853068+00:00,2024-06-09 19:03:07.853068+00:00
90,195,2024-06-09 19:03:07.966252+00:00,2024-06-09 19:03:07.966252+00:00
