id,like,createdAt,updatedAt,UserId,PostId
850,True,2024-06-12 21:22:05.281225+00:00,2024-06-12 21:22:05.281225+00:00,382,1501
898,True,2024-06-12 22:22:21.559758+00:00,2024-06-12 22:22:21.559758+00:00,347,1414
873,True,2024-06-12 21:52:21.053000+00:00,2024-06-12 21:52:21.063000+00:00,5,1411
890,True,2024-06-12 22:06:20.638000+00:00,2024-06-12 22:06:20.643000+00:00,321,1420
874,True,2024-06-12 21:52:51.302000+00:00,2024-06-12 21:52:51.308000+00:00,5,1443
875,True,2024-06-12 21:58:05.733000+00:00,2024-06-12 21:58:05.738000+00:00,5,1423
899,True,2024-06-12 22:22:21.594883+00:00,2024-06-12 22:22:21.594883+00:00,367,205
876,True,2024-06-12 21:58:51.707000+00:00,2024-06-12 21:58:51.711000+00:00,5,243
891,True,2024-06-12 22:07:46.024000+00:00,2024-06-12 22:07:46.030000+00:00,300,1206
877,True,2024-06-12 21:59:02.841000+00:00,2024-06-12 21:59:02.845000+00:00,5,5
878,True,2024-06-12 21:59:06.343000+00:00,2024-06-12 21:59:06.348000+00:00,118,889
900,True,2024-06-12 22:22:23.012721+00:00,2024-06-12 22:22:23.012721+00:00,382,1498
879,True,2024-06-12 21:59:14.977000+00:00,2024-06-12 21:59:14.982000+00:00,118,1208
880,True,2024-06-12 22:02:14.563754+00:00,2024-06-12 22:02:14.563754+00:00,357,456
881,True,2024-06-12 22:02:15.100661+00:00,2024-06-12 22:02:15.100661+00:00,357,1565
882,True,2024-06-12 22:02:15.667759+00:00,2024-06-12 22:02:15.667759+00:00,357,740
883,True,2024-06-12 22:02:16.427722+00:00,2024-06-12 22:02:16.427722+00:00,357,1521
884,True,2024-06-12 22:02:17.295364+00:00,2024-06-12 22:02:17.295364+00:00,382,1565
885,True,2024-06-12 22:02:18.457967+00:00,2024-06-12 22:02:18.457967+00:00,382,1354
892,True,2024-06-12 22:11:50.949000+00:00,2024-06-12 22:11:50.958000+00:00,269,1020
901,True,2024-06-12 22:22:23.711606+00:00,2024-06-12 22:22:23.711606+00:00,382,1349
893,True,2024-06-12 22:14:58.178000+00:00,2024-06-12 22:14:58.182000+00:00,311,1523
902,True,2024-06-12 22:22:55.339470+00:00,2024-06-12 22:22:55.339470+00:00,363,453
894,True,2024-06-12 22:15:41.139000+00:00,2024-06-12 22:15:41.144000+00:00,320,1361
903,True,2024-06-12 22:22:56.076503+00:00,2024-06-12 22:22:56.076503+00:00,363,1542
895,True,2024-06-12 22:16:53.577000+00:00,2024-06-12 22:16:53.584000+00:00,327,1423
896,True,2024-06-12 22:22:20.624720+00:00,2024-06-12 22:22:20.624720+00:00,347,162
897,True,2024-06-12 22:22:20.653705+00:00,2024-06-12 22:22:20.653705+00:00,367,753
904,True,2024-06-12 22:22:58.232962+00:00,2024-06-12 22:22:58.232962+00:00,398,1438
905,True,2024-06-12 22:22:59.881936+00:00,2024-06-12 22:22:59.881936+00:00,394,1495
906,True,2024-06-12 22:42:26.430984+00:00,2024-06-12 22:42:26.430984+00:00,347,946
907,True,2024-06-12 22:42:28.633592+00:00,2024-06-12 22:42:28.633592+00:00,382,1497
908,True,2024-06-12 22:42:29.165022+00:00,2024-06-12 22:42:29.165022+00:00,382,770
909,True,2024-06-12 22:42:29.708025+00:00,2024-06-12 22:42:29.708025+00:00,382,401
910,True,2024-06-12 22:43:04.433673+00:00,2024-06-12 22:43:04.433673+00:00,398,1437
911,True,2024-06-12 22:43:05.725521+00:00,2024-06-12 22:43:05.725521+00:00,394,1493
912,True,2024-06-12 22:43:07.130612+00:00,2024-06-12 22:43:07.130612+00:00,381,1211
913,True,2024-06-12 22:51:24.788000+00:00,2024-06-12 22:51:24.796000+00:00,236,1565
914,True,2024-06-12 22:51:26.727000+00:00,2024-06-12 22:51:26.731000+00:00,236,1564
915,True,2024-06-12 22:51:33.089000+00:00,2024-06-12 22:51:33.095000+00:00,236,1562
1244,True,2024-06-13 20:47:34.977000+00:00,2024-06-13 20:47:34.982000+00:00,301,1525
1239,True,2024-06-13 20:28:01.126000+00:00,2024-06-13 20:28:01.133000+00:00,361,842
916,True,2024-06-12 22:51:35.011000+00:00,2024-06-12 22:51:35.018000+00:00,236,1560
959,True,2024-06-13 08:49:13.016000+00:00,2024-06-13 08:49:13.020000+00:00,302,1540
917,True,2024-06-12 22:51:46.352000+00:00,2024-06-12 22:51:46.356000+00:00,236,1559
918,True,2024-06-12 22:51:47.187000+00:00,2024-06-12 22:51:47.192000+00:00,236,1557
997,True,2024-06-13 13:40:17.105728+00:00,2024-06-13 13:40:17.105728+00:00,356,476
919,True,2024-06-12 22:51:48.635000+00:00,2024-06-12 22:51:48.639000+00:00,236,1553
960,True,2024-06-13 08:49:14.857000+00:00,2024-06-13 08:49:14.861000+00:00,302,1536
920,True,2024-06-12 22:51:50.137000+00:00,2024-06-12 22:51:50.142000+00:00,236,1542
921,True,2024-06-12 22:57:06.851000+00:00,2024-06-12 22:57:06.856000+00:00,236,817
998,True,2024-06-13 13:40:17.591260+00:00,2024-06-13 13:40:17.591260+00:00,357,546
922,True,2024-06-12 22:57:08.794000+00:00,2024-06-12 22:57:08.799000+00:00,236,518
961,True,2024-06-13 08:49:17.276000+00:00,2024-06-13 08:49:17.280000+00:00,302,1527
923,True,2024-06-12 22:57:11.031000+00:00,2024-06-12 22:57:11.036000+00:00,236,443
924,True,2024-06-12 22:59:35.172000+00:00,2024-06-12 22:59:35.176000+00:00,236,1398
999,True,2024-06-13 13:40:17.671524+00:00,2024-06-13 13:40:17.671524+00:00,356,968
925,True,2024-06-12 22:59:48.274000+00:00,2024-06-12 22:59:48.281000+00:00,236,1450
962,True,2024-06-13 12:03:24.957000+00:00,2024-06-13 12:03:24.961000+00:00,184,1021
926,True,2024-06-12 22:59:50.780000+00:00,2024-06-12 22:59:50.784000+00:00,236,1387
927,True,2024-06-12 22:59:54.842000+00:00,2024-06-12 22:59:54.846000+00:00,236,1411
1000,True,2024-06-13 13:40:18.527364+00:00,2024-06-13 13:40:18.527364+00:00,382,1577
928,True,2024-06-12 22:59:57.725000+00:00,2024-06-12 22:59:57.730000+00:00,236,1463
963,True,2024-06-13 12:50:38.454000+00:00,2024-06-13 12:50:38.458000+00:00,246,1467
929,True,2024-06-12 23:00:03.875000+00:00,2024-06-12 23:00:03.884000+00:00,236,1407
930,True,2024-06-12 23:00:07.594000+00:00,2024-06-12 23:00:07.601000+00:00,236,1429
1001,True,2024-06-13 13:40:18.693261+00:00,2024-06-13 13:40:18.693261+00:00,381,1579
931,True,2024-06-12 23:00:38.806000+00:00,2024-06-12 23:00:38.811000+00:00,236,524
964,True,2024-06-13 12:51:27.543000+00:00,2024-06-13 12:51:27.550000+00:00,325,745
932,True,2024-06-12 23:00:39.550000+00:00,2024-06-12 23:00:39.555000+00:00,236,226
933,True,2024-06-12 23:00:42.668000+00:00,2024-06-12 23:00:42.672000+00:00,236,202
1002,True,2024-06-13 13:40:19.272509+00:00,2024-06-13 13:40:19.272509+00:00,382,1452
934,True,2024-06-12 23:06:50.587000+00:00,2024-06-12 23:06:50.594000+00:00,236,485
965,True,2024-06-13 12:52:13.638000+00:00,2024-06-13 12:52:13.643000+00:00,101,1448
935,True,2024-06-12 23:07:12.900000+00:00,2024-06-12 23:07:12.904000+00:00,236,412
936,True,2024-06-12 23:08:31.659000+00:00,2024-06-12 23:08:31.665000+00:00,3,1399
937,True,2024-06-12 23:08:36.067000+00:00,2024-06-12 23:08:36.071000+00:00,3,1440
966,True,2024-06-13 12:53:37.655000+00:00,2024-06-13 12:53:37.660000+00:00,299,1552
938,True,2024-06-12 23:14:06.550000+00:00,2024-06-12 23:14:06.554000+00:00,236,1561
939,True,2024-06-12 23:14:33.909000+00:00,2024-06-12 23:14:33.916000+00:00,236,1390
1023,True,2024-06-13 14:06:48.443000+00:00,2024-06-13 14:06:48.448000+00:00,236,1572
940,True,2024-06-12 23:20:06.596000+00:00,2024-06-12 23:20:06.615000+00:00,236,1558
967,True,2024-06-13 12:54:42.340000+00:00,2024-06-13 12:54:42.346000+00:00,106,1135
941,True,2024-06-12 23:20:16.817000+00:00,2024-06-12 23:20:16.821000+00:00,236,1556
1003,True,2024-06-13 13:48:10.878000+00:00,2024-06-13 13:48:10.883000+00:00,264,1528
968,True,2024-06-13 12:55:21.139000+00:00,2024-06-13 12:55:21.144000+00:00,244,1554
943,True,2024-06-13 01:13:44.767000+00:00,2024-06-13 01:13:44.772000+00:00,5,961
944,True,2024-06-13 01:13:53.853000+00:00,2024-06-13 01:13:53.860000+00:00,5,1043
945,True,2024-06-13 01:14:16.987000+00:00,2024-06-13 01:14:16.993000+00:00,5,1402
969,True,2024-06-13 12:55:26.507000+00:00,2024-06-13 12:55:26.512000+00:00,244,1303
946,True,2024-06-13 01:14:24.585000+00:00,2024-06-13 01:14:24.589000+00:00,5,1405
947,True,2024-06-13 01:14:36.098000+00:00,2024-06-13 01:14:36.103000+00:00,5,1450
1017,True,2024-06-13 14:06:11.314000+00:00,2024-06-13 14:06:11.327000+00:00,236,1582
970,True,2024-06-13 12:57:55.001000+00:00,2024-06-13 12:57:55.007000+00:00,243,987
949,True,2024-06-13 03:12:37.399000+00:00,2024-06-13 03:12:37.404000+00:00,264,817
1004,True,2024-06-13 13:48:15.553000+00:00,2024-06-13 13:48:15.558000+00:00,264,1526
950,True,2024-06-13 03:48:52.805000+00:00,2024-06-13 03:48:52.810000+00:00,190,901
971,True,2024-06-13 12:58:28.722000+00:00,2024-06-13 12:58:28.726000+00:00,291,1190
951,True,2024-06-13 03:49:08.118000+00:00,2024-06-13 03:49:08.125000+00:00,190,138
952,True,2024-06-13 03:51:41.073000+00:00,2024-06-13 03:51:41.078000+00:00,244,1298
953,True,2024-06-13 03:51:44.574000+00:00,2024-06-13 03:51:44.578000+00:00,244,1344
972,True,2024-06-13 12:58:33.065000+00:00,2024-06-13 12:58:33.070000+00:00,291,1026
954,True,2024-06-13 04:05:50.839000+00:00,2024-06-13 04:05:50.844000+00:00,243,1132
973,True,2024-06-13 13:00:02.694403+00:00,2024-06-13 13:00:02.694403+00:00,363,1566
955,True,2024-06-13 08:45:37.430000+00:00,2024-06-13 08:45:37.435000+00:00,302,1549
974,True,2024-06-13 13:00:03.231008+00:00,2024-06-13 13:00:03.231008+00:00,357,1011
956,True,2024-06-13 08:45:40.922000+00:00,2024-06-13 08:45:40.927000+00:00,302,1548
975,True,2024-06-13 13:00:03.804235+00:00,2024-06-13 13:00:03.804235+00:00,357,319
957,True,2024-06-13 08:49:03.563000+00:00,2024-06-13 08:49:03.569000+00:00,302,1566
958,True,2024-06-13 08:49:07.226000+00:00,2024-06-13 08:49:07.235000+00:00,302,1546
1005,True,2024-06-13 13:48:20.361000+00:00,2024-06-13 13:48:20.365000+00:00,264,1510
976,True,2024-06-13 13:00:03.977682+00:00,2024-06-13 13:00:03.977682+00:00,398,1435
977,True,2024-06-13 13:00:05.982805+00:00,2024-06-13 13:00:05.982805+00:00,382,1455
978,True,2024-06-13 13:00:06.059163+00:00,2024-06-13 13:00:06.059163+00:00,394,1406
979,True,2024-06-13 13:04:35.399000+00:00,2024-06-13 13:04:35.404000+00:00,190,642
980,True,2024-06-13 13:20:09.817004+00:00,2024-06-13 13:20:09.817004+00:00,357,712
981,True,2024-06-13 13:20:10.400412+00:00,2024-06-13 13:20:10.400412+00:00,357,888
982,True,2024-06-13 13:20:10.961551+00:00,2024-06-13 13:20:10.961551+00:00,357,1175
983,True,2024-06-13 13:20:11.925613+00:00,2024-06-13 13:20:11.925613+00:00,381,1576
984,True,2024-06-13 13:20:12.050339+00:00,2024-06-13 13:20:12.050339+00:00,382,1454
985,True,2024-06-13 13:20:12.464768+00:00,2024-06-13 13:20:12.464768+00:00,388,50
986,True,2024-06-13 13:20:13.004888+00:00,2024-06-13 13:20:13.004888+00:00,388,106
987,True,2024-06-13 13:20:13.543176+00:00,2024-06-13 13:20:13.543176+00:00,388,14
988,True,2024-06-13 13:27:49.095000+00:00,2024-06-13 13:27:49.102000+00:00,229,1483
1006,True,2024-06-13 13:48:23.209000+00:00,2024-06-13 13:48:23.214000+00:00,264,1508
989,True,2024-06-13 13:27:56.674000+00:00,2024-06-13 13:27:56.678000+00:00,229,1251
990,True,2024-06-13 13:28:44.999000+00:00,2024-06-13 13:28:45.007000+00:00,23,1448
1018,True,2024-06-13 14:06:11.607000+00:00,2024-06-13 14:06:11.621000+00:00,236,1583
991,True,2024-06-13 13:28:47.782000+00:00,2024-06-13 13:28:47.786000+00:00,23,1368
1007,True,2024-06-13 13:48:32.676000+00:00,2024-06-13 13:48:32.683000+00:00,264,1509
992,True,2024-06-13 13:32:36.286000+00:00,2024-06-13 13:32:36.291000+00:00,247,1476
993,True,2024-06-13 13:35:09.916000+00:00,2024-06-13 13:35:09.922000+00:00,247,982
994,True,2024-06-13 13:40:15.800826+00:00,2024-06-13 13:40:15.800826+00:00,357,1560
995,True,2024-06-13 13:40:16.343316+00:00,2024-06-13 13:40:16.343316+00:00,357,191
996,True,2024-06-13 13:40:16.844166+00:00,2024-06-13 13:40:16.844166+00:00,357,839
1008,True,2024-06-13 13:48:38.105000+00:00,2024-06-13 13:48:38.112000+00:00,264,1507
1009,True,2024-06-13 13:49:14.512000+00:00,2024-06-13 13:49:14.516000+00:00,264,1523
1019,True,2024-06-13 14:06:19.651000+00:00,2024-06-13 14:06:19.656000+00:00,236,1577
1010,True,2024-06-13 13:49:17.838000+00:00,2024-06-13 13:49:17.842000+00:00,264,1260
1011,True,2024-06-13 13:49:26.349000+00:00,2024-06-13 13:49:26.353000+00:00,264,1163
1024,True,2024-06-13 14:06:49.949000+00:00,2024-06-13 14:06:49.956000+00:00,236,1570
1012,True,2024-06-13 13:49:31.770000+00:00,2024-06-13 13:49:31.775000+00:00,264,978
1013,True,2024-06-13 14:00:22.950544+00:00,2024-06-13 14:00:22.950544+00:00,357,702
1014,True,2024-06-13 14:00:23.465719+00:00,2024-06-13 14:00:23.465719+00:00,357,401
1015,True,2024-06-13 14:00:23.987568+00:00,2024-06-13 14:00:23.987568+00:00,357,745
1016,True,2024-06-13 14:00:24.538596+00:00,2024-06-13 14:00:24.538596+00:00,357,3
1020,True,2024-06-13 14:06:26.718000+00:00,2024-06-13 14:06:26.723000+00:00,236,1575
1030,True,2024-06-13 14:34:42.269000+00:00,2024-06-13 14:34:42.279000+00:00,106,1544
1021,True,2024-06-13 14:06:45.249000+00:00,2024-06-13 14:06:45.263000+00:00,236,1574
1026,True,2024-06-13 14:06:56.020000+00:00,2024-06-13 14:06:56.025000+00:00,236,1579
1022,True,2024-06-13 14:06:45.893000+00:00,2024-06-13 14:06:45.898000+00:00,236,1573
1027,True,2024-06-13 14:20:29.021142+00:00,2024-06-13 14:20:29.021142+00:00,357,749
1029,True,2024-06-13 14:33:31.643000+00:00,2024-06-13 14:33:31.650000+00:00,328,1531
1025,True,2024-06-13 14:06:54.514000+00:00,2024-06-13 14:06:54.518000+00:00,236,1576
1028,True,2024-06-13 14:33:30.112000+00:00,2024-06-13 14:33:30.122000+00:00,328,1555
1031,True,2024-06-13 14:35:27.086000+00:00,2024-06-13 14:35:27.098000+00:00,302,1568
1032,True,2024-06-13 14:35:50.222000+00:00,2024-06-13 14:35:50.235000+00:00,236,1515
1033,True,2024-06-13 14:35:53.083000+00:00,2024-06-13 14:35:53.090000+00:00,236,1521
1034,True,2024-06-13 14:35:56.902000+00:00,2024-06-13 14:35:56.912000+00:00,236,1476
1240,True,2024-06-13 20:31:58.112000+00:00,2024-06-13 20:31:58.124000+00:00,118,1630
1035,True,2024-06-13 14:36:00.857000+00:00,2024-06-13 14:36:00.863000+00:00,236,1483
1037,True,2024-06-13 14:36:05.572000+00:00,2024-06-13 14:36:05.581000+00:00,236,1503
1036,True,2024-06-13 14:36:00.960000+00:00,2024-06-13 14:36:00.966000+00:00,106,1489
1249,True,2024-06-13 21:14:56.901000+00:00,2024-06-13 21:14:56.905000+00:00,236,1496
1038,True,2024-06-13 14:36:10.025000+00:00,2024-06-13 14:36:10.031000+00:00,236,1504
1245,True,2024-06-13 20:49:26.412000+00:00,2024-06-13 20:49:26.418000+00:00,301,1519
1039,True,2024-06-13 14:36:11.384000+00:00,2024-06-13 14:36:11.396000+00:00,328,1608
1252,True,2024-06-13 21:15:38.218000+00:00,2024-06-13 21:15:38.223000+00:00,236,591
1254,True,2024-06-13 21:15:41.334000+00:00,2024-06-13 21:15:41.338000+00:00,236,192
1040,True,2024-06-13 14:36:11.622000+00:00,2024-06-13 14:36:11.629000+00:00,236,1471
1085,True,2024-06-13 14:46:27.849000+00:00,2024-06-13 14:46:27.861000+00:00,325,1616
1041,True,2024-06-13 14:36:13.212000+00:00,2024-06-13 14:36:13.217000+00:00,236,1473
1042,True,2024-06-13 14:36:15.699000+00:00,2024-06-13 14:36:15.709000+00:00,236,1517
1043,True,2024-06-13 14:36:18.663000+00:00,2024-06-13 14:36:18.667000+00:00,236,1499
1086,True,2024-06-13 14:46:55.830000+00:00,2024-06-13 14:46:55.836000+00:00,101,1513
1044,True,2024-06-13 14:36:22.515000+00:00,2024-06-13 14:36:22.522000+00:00,236,1532
1045,True,2024-06-13 14:36:51.006000+00:00,2024-06-13 14:36:51.011000+00:00,328,1465
1046,True,2024-06-13 14:36:57.169000+00:00,2024-06-13 14:36:57.174000+00:00,328,1150
1087,True,2024-06-13 14:47:35.156000+00:00,2024-06-13 14:47:35.162000+00:00,101,1300
1047,True,2024-06-13 14:37:06.236000+00:00,2024-06-13 14:37:06.244000+00:00,328,753
1048,True,2024-06-13 14:37:16.765000+00:00,2024-06-13 14:37:16.770000+00:00,328,653
1128,True,2024-06-13 16:38:25.912000+00:00,2024-06-13 16:38:25.918000+00:00,6,1632
1049,True,2024-06-13 14:37:54.330000+00:00,2024-06-13 14:37:54.338000+00:00,328,603
1088,True,2024-06-13 14:48:03.275000+00:00,2024-06-13 14:48:03.281000+00:00,190,1189
1050,True,2024-06-13 14:37:55.883000+00:00,2024-06-13 14:37:55.888000+00:00,328,600
1051,True,2024-06-13 14:37:58.314000+00:00,2024-06-13 14:37:58.318000+00:00,328,526
1052,True,2024-06-13 14:38:00.491000+00:00,2024-06-13 14:38:00.499000+00:00,328,496
1089,True,2024-06-13 14:48:29.775000+00:00,2024-06-13 14:48:29.793000+00:00,325,1060
1053,True,2024-06-13 14:38:02.811000+00:00,2024-06-13 14:38:02.819000+00:00,328,466
1054,True,2024-06-13 14:38:07.671000+00:00,2024-06-13 14:38:07.675000+00:00,328,382
1055,True,2024-06-13 14:38:10.001000+00:00,2024-06-13 14:38:10.005000+00:00,236,1527
1090,True,2024-06-13 14:49:35.686000+00:00,2024-06-13 14:49:35.698000+00:00,244,1569
1056,True,2024-06-13 14:38:10.320000+00:00,2024-06-13 14:38:10.325000+00:00,328,351
1057,True,2024-06-13 14:38:26.655000+00:00,2024-06-13 14:38:26.659000+00:00,236,1485
1129,True,2024-06-13 16:38:30.359000+00:00,2024-06-13 16:38:30.366000+00:00,6,1625
1058,True,2024-06-13 14:38:39.690000+00:00,2024-06-13 14:38:39.695000+00:00,328,295
1091,True,2024-06-13 14:49:38.984000+00:00,2024-06-13 14:49:38.990000+00:00,190,1199
1059,True,2024-06-13 14:38:40.636000+00:00,2024-06-13 14:38:40.643000+00:00,328,338
1060,True,2024-06-13 14:38:44.416000+00:00,2024-06-13 14:38:44.420000+00:00,328,16
1130,True,2024-06-13 16:40:37.150589+00:00,2024-06-13 16:40:37.150589+00:00,363,1469
1092,True,2024-06-13 14:53:34.668000+00:00,2024-06-13 14:53:34.678000+00:00,246,1620
1062,True,2024-06-13 14:39:48.898000+00:00,2024-06-13 14:39:48.910000+00:00,236,1545
1063,True,2024-06-13 14:40:15.751000+00:00,2024-06-13 14:40:15.759000+00:00,291,26
1064,True,2024-06-13 14:40:33.383794+00:00,2024-06-13 14:40:33.383794+00:00,347,1612
1065,True,2024-06-13 14:40:34.126088+00:00,2024-06-13 14:40:34.126088+00:00,344,1607
1066,True,2024-06-13 14:40:34.906076+00:00,2024-06-13 14:40:34.906076+00:00,357,1104
1131,True,2024-06-13 16:40:37.706849+00:00,2024-06-13 16:40:37.706849+00:00,363,1573
1067,True,2024-06-13 14:43:44.334000+00:00,2024-06-13 14:43:44.340000+00:00,299,1614
1093,True,2024-06-13 14:54:33.477000+00:00,2024-06-13 14:54:33.481000+00:00,243,212
1068,True,2024-06-13 14:44:15.984000+00:00,2024-06-13 14:44:15.989000+00:00,290,1247
1069,True,2024-06-13 14:44:34.526000+00:00,2024-06-13 14:44:34.530000+00:00,184,1615
1132,True,2024-06-13 16:41:10.398720+00:00,2024-06-13 16:41:10.398720+00:00,357,651
1094,True,2024-06-13 14:56:27.068000+00:00,2024-06-13 14:56:27.073000+00:00,324,1622
1071,True,2024-06-13 14:44:45.192000+00:00,2024-06-13 14:44:45.202000+00:00,299,1586
1072,True,2024-06-13 14:44:47.289000+00:00,2024-06-13 14:44:47.298000+00:00,101,1484
1095,True,2024-06-13 14:59:03.143000+00:00,2024-06-13 14:59:03.148000+00:00,190,1277
1073,True,2024-06-13 14:45:18.256000+00:00,2024-06-13 14:45:18.262000+00:00,290,1591
1074,True,2024-06-13 14:45:19.102000+00:00,2024-06-13 14:45:19.107000+00:00,290,1613
1143,True,2024-06-13 17:16:59.302000+00:00,2024-06-13 17:16:59.308000+00:00,293,1476
1075,True,2024-06-13 14:45:20.788000+00:00,2024-06-13 14:45:20.795000+00:00,290,1537
1096,True,2024-06-13 14:59:13.233000+00:00,2024-06-13 14:59:13.241000+00:00,190,731
1076,True,2024-06-13 14:45:21.593000+00:00,2024-06-13 14:45:21.598000+00:00,290,1534
1097,True,2024-06-13 15:00:39.055511+00:00,2024-06-13 15:00:39.055511+00:00,347,1611
1077,True,2024-06-13 14:45:23.385000+00:00,2024-06-13 14:45:23.389000+00:00,290,1412
1098,True,2024-06-13 15:00:39.983508+00:00,2024-06-13 15:00:39.983508+00:00,344,1606
1078,True,2024-06-13 14:45:24.930000+00:00,2024-06-13 14:45:24.935000+00:00,290,1299
1099,True,2024-06-13 15:00:40.798691+00:00,2024-06-13 15:00:40.798691+00:00,357,619
1079,True,2024-06-13 14:45:25.967000+00:00,2024-06-13 14:45:25.974000+00:00,290,1290
1100,True,2024-06-13 15:00:41.955271+00:00,2024-06-13 15:00:41.955271+00:00,381,1616
1080,True,2024-06-13 14:45:27.562000+00:00,2024-06-13 14:45:27.567000+00:00,290,1262
1101,True,2024-06-13 15:00:42.329070+00:00,2024-06-13 15:00:42.329070+00:00,382,1601
1102,True,2024-06-13 15:20:32.723119+00:00,2024-06-13 15:20:32.723119+00:00,375,28
1082,True,2024-06-13 14:45:36.801000+00:00,2024-06-13 14:45:36.805000+00:00,290,996
1103,True,2024-06-13 15:20:33.267516+00:00,2024-06-13 15:20:33.267516+00:00,375,1580
1083,True,2024-06-13 14:45:37.152000+00:00,2024-06-13 14:45:37.161000+00:00,290,984
1104,True,2024-06-13 15:20:33.805683+00:00,2024-06-13 15:20:33.805683+00:00,375,693
1084,True,2024-06-13 14:46:19.677000+00:00,2024-06-13 14:46:19.685000+00:00,101,1569
1133,True,2024-06-13 16:44:22.082000+00:00,2024-06-13 16:44:22.086000+00:00,95,1633
1105,True,2024-06-13 15:20:34.356160+00:00,2024-06-13 15:20:34.356160+00:00,375,16
1106,True,2024-06-13 15:20:34.890165+00:00,2024-06-13 15:20:34.890165+00:00,375,189
1107,True,2024-06-13 15:20:46.227512+00:00,2024-06-13 15:20:46.227512+00:00,344,1605
1108,True,2024-06-13 15:20:46.336399+00:00,2024-06-13 15:20:46.336399+00:00,357,279
1109,True,2024-06-13 15:20:46.894653+00:00,2024-06-13 15:20:46.894653+00:00,357,291
1110,True,2024-06-13 15:20:48.423768+00:00,2024-06-13 15:20:48.423768+00:00,382,1575
1111,True,2024-06-13 15:26:35.262000+00:00,2024-06-13 15:26:35.269000+00:00,301,1623
1112,True,2024-06-13 15:40:38.467679+00:00,2024-06-13 15:40:38.467679+00:00,375,768
1113,True,2024-06-13 15:40:39.378477+00:00,2024-06-13 15:40:39.378477+00:00,375,497
1114,True,2024-06-13 15:40:52.131456+00:00,2024-06-13 15:40:52.131456+00:00,357,663
1115,True,2024-06-13 15:40:52.873376+00:00,2024-06-13 15:40:52.873376+00:00,357,1577
1116,True,2024-06-13 15:40:53.395433+00:00,2024-06-13 15:40:53.395433+00:00,357,1618
1117,True,2024-06-13 15:40:54.125820+00:00,2024-06-13 15:40:54.125820+00:00,382,1574
1118,True,2024-06-13 15:40:54.414901+00:00,2024-06-13 15:40:54.414901+00:00,403,1533
1119,True,2024-06-13 15:51:22.208000+00:00,2024-06-13 15:51:22.216000+00:00,301,1515
1120,True,2024-06-13 16:00:58.742783+00:00,2024-06-13 16:00:58.742783+00:00,357,1069
1121,True,2024-06-13 16:00:59.805756+00:00,2024-06-13 16:00:59.805756+00:00,403,1271
1134,True,2024-06-13 16:52:46.430000+00:00,2024-06-13 16:52:46.436000+00:00,293,1627
1122,True,2024-06-13 16:07:33.959000+00:00,2024-06-13 16:07:33.975000+00:00,6,1608
1135,True,2024-06-13 17:00:41.515133+00:00,2024-06-13 17:00:41.515133+00:00,363,1373
1123,True,2024-06-13 16:14:32.853000+00:00,2024-06-13 16:14:32.860000+00:00,95,1620
1136,True,2024-06-13 17:01:15.376917+00:00,2024-06-13 17:01:15.376917+00:00,357,1635
1124,True,2024-06-13 16:14:34.611000+00:00,2024-06-13 16:14:34.619000+00:00,95,1550
1137,True,2024-06-13 17:01:16.334837+00:00,2024-06-13 17:01:16.334837+00:00,357,1203
1125,True,2024-06-13 16:19:54.120000+00:00,2024-06-13 16:19:54.125000+00:00,95,1631
1126,True,2024-06-13 16:21:03.975867+00:00,2024-06-13 16:21:03.975867+00:00,357,1568
1127,True,2024-06-13 16:21:05.323312+00:00,2024-06-13 16:21:05.323312+00:00,403,343
1152,True,2024-06-13 17:20:45.699424+00:00,2024-06-13 17:20:45.699424+00:00,363,1301
1138,True,2024-06-13 17:04:12.492000+00:00,2024-06-13 17:04:12.497000+00:00,6,1636
1144,True,2024-06-13 17:17:05.328000+00:00,2024-06-13 17:17:05.333000+00:00,293,1503
1139,True,2024-06-13 17:10:10.974000+00:00,2024-06-13 17:10:10.984000+00:00,95,1638
1140,True,2024-06-13 17:16:42+00:00,2024-06-13 17:16:42.005000+00:00,293,1640
1148,True,2024-06-13 17:17:52.597000+00:00,2024-06-13 17:17:52.602000+00:00,95,1483
1141,True,2024-06-13 17:16:44.455000+00:00,2024-06-13 17:16:44.459000+00:00,293,1634
1142,True,2024-06-13 17:16:52.540000+00:00,2024-06-13 17:16:52.546000+00:00,293,1515
1145,True,2024-06-13 17:17:41.461000+00:00,2024-06-13 17:17:41.465000+00:00,95,1515
1153,True,2024-06-13 17:20:46.421694+00:00,2024-06-13 17:20:46.421694+00:00,363,1572
1146,True,2024-06-13 17:17:47.302000+00:00,2024-06-13 17:17:47.307000+00:00,95,1489
1149,True,2024-06-13 17:17:54.870000+00:00,2024-06-13 17:17:54.877000+00:00,95,1527
1147,True,2024-06-13 17:17:48.608000+00:00,2024-06-13 17:17:48.614000+00:00,95,1476
1154,True,2024-06-13 17:20:58.024935+00:00,2024-06-13 17:20:58.024935+00:00,10,1048
1150,True,2024-06-13 17:17:57.329000+00:00,2024-06-13 17:17:57.333000+00:00,95,1504
1155,True,2024-06-13 17:20:58.578075+00:00,2024-06-13 17:20:58.578075+00:00,10,579
1151,True,2024-06-13 17:17:59.131000+00:00,2024-06-13 17:17:59.136000+00:00,95,1473
1156,True,2024-06-13 17:20:59.078080+00:00,2024-06-13 17:20:59.078080+00:00,10,452
